sep=, 
Destination: -1.2,-2.37
timestamp, positionX , positionY , positionZ , orientationX , orientationY , orientationZ 
2.160000000,-2,-0.499999,-0.0010074,-1.66765e-06,0.00158965,3.71663e-06
2.193000000,-2,-0.499999,-0.0010074,-1.66774e-06,0.00158965,3.77848e-06
2.227000000,-2,-0.499999,-0.0010074,-1.66784e-06,0.00158965,3.83852e-06
2.257000000,-2,-0.499999,-0.0010074,-1.66794e-06,0.00158965,3.89855e-06
2.294000000,-2,-0.499999,-0.0010074,-1.66803e-06,0.00158965,3.9604e-06
2.327000000,-2,-0.499999,-0.0010074,-1.66813e-06,0.00158965,4.02043e-06
2.360000000,-2,-0.499999,-0.0010074,-1.66823e-06,0.00158965,4.08046e-06
2.394000000,-2,-0.499998,-0.0010074,-1.66832e-06,0.00158965,4.14231e-06
2.427000000,-2,-0.499998,-0.0010074,-1.66842e-06,0.00158965,4.20235e-06
2.460000000,-2,-0.499998,-0.0010074,-1.66852e-06,0.00158965,4.26238e-06
2.494000000,-2,-0.499998,-0.0010074,-1.66861e-06,0.00158965,4.32423e-06
2.527000000,-2,-0.499998,-0.0010074,-1.66871e-06,0.00158965,4.38426e-06
2.560000000,-2,-0.499998,-0.0010074,-1.6688e-06,0.00158965,4.44429e-06
2.594000000,-2,-0.499998,-0.0010074,-1.6689e-06,0.00158965,4.50615e-06
2.627000000,-2,-0.499998,-0.0010074,-1.669e-06,0.00158965,4.56618e-06
2.660000000,-2,-0.499998,-0.0010074,-1.66909e-06,0.00158965,4.62621e-06
2.694000000,-2,-0.499998,-0.0010074,-1.66919e-06,0.00158965,4.68806e-06
2.727000000,-2,-0.499998,-0.0010074,-1.66929e-06,0.00158965,4.7481e-06
2.760000000,-2,-0.499998,-0.0010074,-1.66938e-06,0.00158965,4.80813e-06
2.794000000,-2,-0.499998,-0.0010074,-1.66948e-06,0.00158965,4.86998e-06
2.827000000,-2,-0.499998,-0.0010074,-1.66958e-06,0.00158965,4.93002e-06
2.860000000,-2,-0.499998,-0.0010074,-1.66967e-06,0.00158965,4.99005e-06
2.894000000,-2,-0.499998,-0.0010074,-1.66977e-06,0.00158965,5.0519e-06
2.927000000,-2,-0.499998,-0.0010074,-1.66987e-06,0.00158965,5.11194e-06
2.960000000,-2,-0.499998,-0.0010074,-1.66996e-06,0.00158965,5.17197e-06
2.994000000,-2,-0.499998,-0.0010074,-1.67006e-06,0.00158965,5.23383e-06
3.027000000,-2,-0.499998,-0.0010074,-1.67016e-06,0.00158965,5.29386e-06
3.060000000,-2,-0.499998,-0.0010074,-1.67025e-06,0.00158965,5.3539e-06
3.094000000,-2,-0.499998,-0.0010074,-1.67035e-06,0.00158965,5.41575e-06
3.127000000,-2,-0.499998,-0.0010074,-1.67045e-06,0.00158965,5.47578e-06
3.159000000,-2,-0.499998,-0.0010074,-1.67054e-06,0.00158965,5.53582e-06
3.194000000,-2,-0.499998,-0.0010074,-1.67064e-06,0.00158965,5.59767e-06
3.227000000,-2,-0.499998,-0.0010074,-1.67073e-06,0.00158965,5.65771e-06
3.260000000,-2,-0.499998,-0.0010074,-1.67083e-06,0.00158965,5.71774e-06
3.294000000,-2,-0.499998,-0.0010074,-1.67093e-06,0.00158965,5.7796e-06
3.327000000,-2,-0.499998,-0.0010074,-1.67102e-06,0.00158965,5.83964e-06
3.360000000,-2,-0.499998,-0.0010074,-1.67112e-06,0.00158965,5.89967e-06
3.394000000,-2,-0.499998,-0.0010074,-1.67122e-06,0.00158965,5.96153e-06
3.427000000,-2,-0.499998,-0.0010074,-1.67131e-06,0.00158965,6.02156e-06
3.460000000,-2,-0.499998,-0.0010074,-1.67141e-06,0.00158965,6.0816e-06
3.494000000,-2,-0.499998,-0.0010074,-1.67151e-06,0.00158965,6.14345e-06
3.527000000,-2,-0.499998,-0.0010074,-1.6716e-06,0.00158965,6.20349e-06
3.560000000,-2,-0.499998,-0.0010074,-1.6717e-06,0.00158965,6.26353e-06
3.594000000,-2,-0.499998,-0.0010074,-1.6718e-06,0.00158965,6.32538e-06
3.627000000,-2,-0.499998,-0.0010074,-1.67189e-06,0.00158965,6.38542e-06
3.660000000,-2,-0.499998,-0.0010074,-1.67199e-06,0.00158965,6.44546e-06
3.694000000,-2,-0.499998,-0.0010074,-1.67209e-06,0.00158965,6.50731e-06
3.727000000,-2,-0.499998,-0.0010074,-1.67218e-06,0.00158965,6.56735e-06
3.760000000,-2,-0.499998,-0.0010074,-1.67228e-06,0.00158965,6.62739e-06
3.794000000,-2,-0.499998,-0.0010074,-1.67237e-06,0.00158965,6.68924e-06
3.827000000,-2,-0.499998,-0.0010074,-1.67247e-06,0.00158965,6.74928e-06
3.860000000,-2,-0.499998,-0.0010074,-1.67257e-06,0.00158965,6.80932e-06
3.894000000,-2,-0.499998,-0.0010074,-1.67266e-06,0.00158965,6.87118e-06
3.927000000,-2,-0.499998,-0.0010074,-1.67276e-06,0.00158965,6.93122e-06
3.960000000,-2,-0.499998,-0.0010074,-1.67285e-06,0.00158965,6.99125e-06
3.994000000,-2,-0.499998,-0.0010074,-1.67295e-06,0.00158965,7.05311e-06
4.027000000,-2,-0.499998,-0.0010074,-1.67305e-06,0.00158965,7.11315e-06
4.060000000,-2,-0.499998,-0.0010074,-1.67314e-06,0.00158965,7.17319e-06
4.094000000,-2,-0.499998,-0.0010074,-1.67324e-06,0.00158965,7.23505e-06
4.127000000,-2,-0.499997,-0.0010074,-1.67334e-06,0.00158965,7.29508e-06
4.160000000,-2,-0.499997,-0.0010074,-1.67343e-06,0.00158965,7.35512e-06
4.194000000,-2,-0.499997,-0.0010074,-1.67353e-06,0.00158965,7.41698e-06
4.227000000,-2,-0.499997,-0.0010074,-1.67363e-06,0.00158965,7.47702e-06
4.260000000,-2,-0.499997,-0.0010074,-1.67372e-06,0.00158965,7.53706e-06
4.294000000,-2,-0.499997,-0.0010074,-1.67382e-06,0.00158965,7.59892e-06
4.327000000,-2,-0.499997,-0.0010074,-1.67392e-06,0.00158965,7.65896e-06
4.360000000,-2,-0.499997,-0.0010074,-1.67401e-06,0.00158965,7.719e-06
4.394000000,-2,-0.499997,-0.0010074,-1.67411e-06,0.00158965,7.78086e-06
4.427000000,-2,-0.499997,-0.0010074,-1.6742e-06,0.00158965,7.8409e-06
4.460000000,-2,-0.499997,-0.0010074,-1.6743e-06,0.00158965,7.90094e-06
4.494000000,-2,-0.499997,-0.0010074,-1.6744e-06,0.00158965,7.9628e-06
4.527000000,-2,-0.499997,-0.0010074,-1.67449e-06,0.00158965,8.02284e-06
4.560000000,-2,-0.499997,-0.0010074,-1.67459e-06,0.00158965,8.08288e-06
4.594000000,-2,-0.499997,-0.0010074,-1.67469e-06,0.00158965,8.14474e-06
4.627000000,-2,-0.499997,-0.0010074,-1.67478e-06,0.00158965,8.20478e-06
4.660000000,-2,-0.499997,-0.0010074,-1.67488e-06,0.00158965,8.26482e-06
4.694000000,-2,-0.499997,-0.0010074,-1.67498e-06,0.00158965,8.32668e-06
4.727000000,-2,-0.499997,-0.0010074,-1.67507e-06,0.00158965,8.38672e-06
4.760000000,-2,-0.499997,-0.0010074,-1.67517e-06,0.00158965,8.44676e-06
4.794000000,-2,-0.499997,-0.0010074,-1.67527e-06,0.00158965,8.50862e-06
4.827000000,-2,-0.499997,-0.0010074,-1.67536e-06,0.00158965,8.56867e-06
4.860000000,-2,-0.499997,-0.0010074,-1.67546e-06,0.00158965,8.62871e-06
4.893000000,-2,-0.499997,-0.0010074,-1.67556e-06,0.00158965,8.69057e-06
4.927000000,-2,-0.499997,-0.0010074,-1.67565e-06,0.00158965,8.75061e-06
4.960000000,-2,-0.499997,-0.0010074,-1.67575e-06,0.00158965,8.81065e-06
4.994000000,-2,-0.499997,-0.0010074,-1.67584e-06,0.00158965,8.87251e-06
5.027000000,-2,-0.499997,-0.0010074,-1.67594e-06,0.00158965,8.93256e-06
5.060000000,-2,-0.499997,-0.0010074,-1.67604e-06,0.00158965,8.9926e-06
5.094000000,-2,-0.499997,-0.0010074,-1.67613e-06,0.00158965,9.05446e-06
5.127000000,-2,-0.499997,-0.0010074,-1.67623e-06,0.00158965,9.1145e-06
5.160000000,-2,-0.499997,-0.0010074,-1.67632e-06,0.00158965,9.17455e-06
5.194000000,-2,-0.499997,-0.0010074,-1.67642e-06,0.00158965,9.23641e-06
5.227000000,-2,-0.499997,-0.0010074,-1.67652e-06,0.00158965,9.29645e-06
5.260000000,-2,-0.499997,-0.0010074,-1.67661e-06,0.00158965,9.35649e-06
5.294000000,-2,-0.499997,-0.0010074,-1.67671e-06,0.00158965,9.41836e-06
5.327000000,-2,-0.499997,-0.0010074,-1.67681e-06,0.00158965,9.4784e-06
5.360000000,-2,-0.499997,-0.0010074,-1.6769e-06,0.00158965,9.53844e-06
5.394000000,-2,-0.499997,-0.0010074,-1.677e-06,0.00158965,9.60031e-06
5.427000000,-2,-0.499997,-0.0010074,-1.6771e-06,0.00158965,9.66035e-06
5.459000000,-2,-0.499997,-0.0010074,-1.67719e-06,0.00158965,9.7204e-06
5.494000000,-2,-0.499997,-0.0010074,-1.67729e-06,0.00158965,9.78226e-06
5.527000000,-2,-0.499997,-0.0010074,-1.67739e-06,0.00158965,9.8423e-06
5.559000000,-2,-0.499997,-0.0010074,-1.67748e-06,0.00158965,9.90235e-06
5.594000000,-2,-0.499997,-0.0010074,-1.67758e-06,0.00158965,9.96421e-06
5.627000000,-2,-0.499997,-0.0010074,-1.67767e-06,0.00158965,1.00243e-05
5.660000000,-2,-0.499997,-0.0010074,-1.67777e-06,0.00158965,1.00843e-05
5.694000000,-2,-0.499997,-0.0010074,-1.67787e-06,0.00158965,1.01462e-05
5.727000000,-2,-0.499997,-0.0010074,-1.67796e-06,0.00158965,1.02062e-05
5.760000000,-2,-0.499997,-0.0010074,-1.67806e-06,0.00158965,1.02663e-05
5.794000000,-2,-0.499997,-0.0010074,-1.67816e-06,0.00158965,1.03281e-05
5.827000000,-2,-0.499997,-0.0010074,-1.67825e-06,0.00158965,1.03882e-05
5.860000000,-2,-0.499996,-0.0010074,-1.67835e-06,0.00158965,1.04482e-05
5.894000000,-2,-0.499996,-0.0010074,-1.67845e-06,0.00158965,1.05101e-05
5.927000000,-2,-0.499996,-0.0010074,-1.67854e-06,0.00158965,1.05701e-05
5.960000000,-2,-0.499996,-0.0010074,-1.67864e-06,0.00158965,1.06302e-05
5.994000000,-2,-0.499996,-0.0010074,-1.67874e-06,0.00158965,1.0692e-05
6.027000000,-2,-0.499996,-0.0010074,-1.67883e-06,0.00158965,1.07521e-05
6.060000000,-2,-0.499996,-0.0010074,-1.67893e-06,0.00158965,1.08121e-05
6.094000000,-2,-0.499996,-0.0010074,-1.67902e-06,0.00158965,1.0874e-05
6.127000000,-2,-0.499996,-0.0010074,-1.67912e-06,0.00158965,1.0934e-05
6.160000000,-2,-0.499996,-0.0010074,-1.67922e-06,0.00158965,1.09941e-05
6.194000000,-2,-0.499996,-0.0010074,-1.67931e-06,0.00158965,1.1056e-05
6.226000000,-2,-0.499996,-0.0010074,-1.67941e-06,0.00158965,1.1116e-05
6.260000000,-2,-0.499996,-0.0010074,-1.6795e-06,0.00158965,1.1176e-05
6.294000000,-2,-0.499996,-0.0010074,-1.6796e-06,0.00158965,1.12379e-05
6.327000000,-2,-0.499996,-0.0010074,-1.6797e-06,0.00158965,1.1298e-05
6.360000000,-2,-0.499996,-0.0010074,-1.67979e-06,0.00158965,1.1358e-05
6.394000000,-2,-0.499996,-0.0010074,-1.67989e-06,0.00158965,1.14199e-05
6.427000000,-2,-0.499996,-0.0010074,-1.67999e-06,0.00158965,1.14799e-05
6.460000000,-2,-0.499996,-0.0010074,-1.68008e-06,0.00158965,1.154e-05
6.493000000,-2,-0.499996,-0.0010074,-1.68018e-06,0.00158965,1.16018e-05
6.527000000,-2,-0.499996,-0.0010074,-1.68028e-06,0.00158965,1.16619e-05
6.559000000,-2,-0.499996,-0.0010074,-1.68037e-06,0.00158965,1.17219e-05
6.593000000,-2,-0.499996,-0.0010074,-1.68047e-06,0.00158965,1.17838e-05
6.627000000,-2,-0.499996,-0.0010074,-1.68057e-06,0.00158965,1.18439e-05
6.660000000,-2,-0.499996,-0.0010074,-1.68066e-06,0.00158965,1.19039e-05
6.694000000,-2,-0.499996,-0.0010074,-1.68076e-06,0.00158965,1.19658e-05
6.727000000,-2,-0.499996,-0.0010074,-1.68086e-06,0.00158965,1.20258e-05
6.760000000,-2,-0.499996,-0.0010074,-1.68095e-06,0.00158965,1.20859e-05
6.794000000,-2,-0.499996,-0.0010074,-1.68105e-06,0.00158965,1.21477e-05
6.827000000,-2,-0.499996,-0.0010074,-1.68114e-06,0.00158965,1.22078e-05
6.860000000,-2,-0.499996,-0.0010074,-1.68124e-06,0.00158965,1.22678e-05
6.894000000,-2,-0.499996,-0.0010074,-1.68134e-06,0.00158965,1.23297e-05
6.927000000,-2,-0.499996,-0.0010074,-1.68143e-06,0.00158965,1.23898e-05
6.960000000,-2,-0.499996,-0.0010074,-1.68153e-06,0.00158965,1.24498e-05
6.994000000,-2,-0.499996,-0.0010074,-1.68163e-06,0.00158965,1.25117e-05
7.027000000,-2,-0.499996,-0.0010074,-1.68172e-06,0.00158965,1.25717e-05
7.059000000,-2,-0.499996,-0.0010074,-1.68182e-06,0.00158965,1.26318e-05
7.094000000,-2,-0.499996,-0.0010074,-1.68192e-06,0.00158965,1.26936e-05
7.127000000,-2,-0.499996,-0.0010074,-1.68201e-06,0.00158965,1.27537e-05
7.160000000,-2,-0.499996,-0.0010074,-1.68211e-06,0.00158965,1.28137e-05
7.194000000,-2,-0.499996,-0.0010074,-1.68221e-06,0.00158965,1.28756e-05
7.227000000,-2,-0.499996,-0.0010074,-1.6823e-06,0.00158965,1.29357e-05
7.260000000,-2,-0.499996,-0.0010074,-1.6824e-06,0.00158965,1.29957e-05
7.294000000,-2,-0.499996,-0.0010074,-1.68249e-06,0.00158965,1.30576e-05
7.327000000,-2,-0.499996,-0.0010074,-1.68259e-06,0.00158965,1.31176e-05
7.360000000,-2,-0.499996,-0.0010074,-1.68269e-06,0.00158965,1.31777e-05
7.394000000,-2,-0.499996,-0.0010074,-1.68278e-06,0.00158965,1.32396e-05
7.426000000,-2,-0.499996,-0.0010074,-1.68288e-06,0.00158965,1.32996e-05
7.460000000,-2,-0.499996,-0.0010074,-1.68298e-06,0.00158965,1.33597e-05
7.494000000,-2,-0.499996,-0.0010074,-1.68307e-06,0.00158965,1.34215e-05
7.527000000,-2,-0.499996,-0.0010074,-1.68317e-06,0.00158965,1.34816e-05
7.560000000,-2,-0.499996,-0.0010074,-1.68326e-06,0.00158965,1.35416e-05
7.593000000,-2,-0.499995,-0.0010074,-1.68336e-06,0.00158965,1.36035e-05
7.627000000,-2,-0.499995,-0.0010074,-1.68346e-06,0.00158965,1.36636e-05
7.659000000,-2,-0.499995,-0.0010074,-1.68355e-06,0.00158965,1.37236e-05
7.694000000,-2,-0.499995,-0.0010074,-1.68365e-06,0.00158965,1.37855e-05
7.727000000,-2,-0.499995,-0.0010074,-1.68375e-06,0.00158965,1.38455e-05
7.760000000,-2,-0.499995,-0.0010074,-1.68384e-06,0.00158965,1.39056e-05
7.793000000,-2,-0.499995,-0.0010074,-1.68394e-06,0.00158965,1.39675e-05
7.827000000,-2,-0.499995,-0.0010074,-1.68404e-06,0.00158965,1.40275e-05
7.860000000,-2,-0.499995,-0.0010074,-1.68413e-06,0.00158965,1.40876e-05
7.894000000,-2,-0.499995,-0.0010074,-1.68423e-06,0.00158965,1.41494e-05
7.927000000,-2,-0.499995,-0.0010074,-1.68433e-06,0.00158965,1.42095e-05
7.960000000,-2,-0.499995,-0.0010074,-1.68442e-06,0.00158965,1.42696e-05
7.994000000,-2,-0.499995,-0.0010074,-1.68452e-06,0.00158965,1.43314e-05
8.027000000,-2,-0.499995,-0.0010074,-1.68461e-06,0.00158965,1.43915e-05
8.060000000,-2,-0.499995,-0.0010074,-1.68471e-06,0.00158965,1.44515e-05
8.094000000,-2,-0.499995,-0.0010074,-1.68481e-06,0.00158965,1.45134e-05
8.127000000,-2,-0.499995,-0.0010074,-1.6849e-06,0.00158965,1.45735e-05
8.160000000,-2,-0.499995,-0.0010074,-1.685e-06,0.00158965,1.46335e-05
8.194000000,-2,-0.499995,-0.0010074,-1.6851e-06,0.00158965,1.46954e-05
8.225000000,-2,-0.499995,-0.0010074,-1.68519e-06,0.00158965,1.47554e-05
8.260000000,-2,-0.499995,-0.0010074,-1.68529e-06,0.00158965,1.48155e-05
8.294000000,-2,-0.499995,-0.0010074,-1.68539e-06,0.00158965,1.48774e-05
8.327000000,-2,-0.499995,-0.0010074,-1.68548e-06,0.00158965,1.49374e-05
8.360000000,-2,-0.499995,-0.0010074,-1.68558e-06,0.00158965,1.49975e-05
8.394000000,-2,-0.499995,-0.0010074,-1.68568e-06,0.00158965,1.50594e-05
8.427000000,-2,-0.499995,-0.0010074,-1.68577e-06,0.00158965,1.51194e-05
8.459000000,-2,-0.499995,-0.0010074,-1.68587e-06,0.00158965,1.51795e-05
8.494000000,-2,-0.499995,-0.0010074,-1.68597e-06,0.00158965,1.52414e-05
8.527000000,-2,-0.499995,-0.0010074,-1.68606e-06,0.00158965,1.53014e-05
8.560000000,-2,-0.499995,-0.0010074,-1.68616e-06,0.00158965,1.53615e-05
8.594000000,-2,-0.499995,-0.0010074,-1.68625e-06,0.00158965,1.54233e-05
8.627000000,-2,-0.499995,-0.0010074,-1.68635e-06,0.00158965,1.54834e-05
8.660000000,-2,-0.499995,-0.0010074,-1.68645e-06,0.00158965,1.55435e-05
8.694000000,-2,-0.499995,-0.0010074,-1.68654e-06,0.00158965,1.56053e-05
8.726000000,-2,-0.499995,-0.0010074,-1.68664e-06,0.00158965,1.56654e-05
8.760000000,-2,-0.499995,-0.0010074,-1.68673e-06,0.00158965,1.57254e-05
8.794000000,-2,-0.499995,-0.0010074,-1.68683e-06,0.00158965,1.57873e-05
8.827000000,-2,-0.499995,-0.0010074,-1.68693e-06,0.00158965,1.58474e-05
8.860000000,-2,-0.499995,-0.0010074,-1.68702e-06,0.00158965,1.59074e-05
8.894000000,-2,-0.499995,-0.0010074,-1.68712e-06,0.00158965,1.59693e-05
8.927000000,-2,-0.499995,-0.0010074,-1.68722e-06,0.00158965,1.60294e-05
8.960000000,-2,-0.499995,-0.0010074,-1.68731e-06,0.00158965,1.60894e-05
8.994000000,-2,-0.499995,-0.0010074,-1.68741e-06,0.00158965,1.61513e-05
9.027000000,-2,-0.499995,-0.0010074,-1.68751e-06,0.00158965,1.62114e-05
9.060000000,-2,-0.499995,-0.0010074,-1.6876e-06,0.00158965,1.62714e-05
9.094000000,-2,-0.499995,-0.0010074,-1.6877e-06,0.00158965,1.63333e-05
9.127000000,-2,-0.499995,-0.0010074,-1.6878e-06,0.00158965,1.63934e-05
9.160000000,-2,-0.499995,-0.0010074,-1.68789e-06,0.00158965,1.64534e-05
9.194000000,-2,-0.499995,-0.0010074,-1.68799e-06,0.00158965,1.65153e-05
9.227000000,-2,-0.499995,-0.0010074,-1.68809e-06,0.00158965,1.65754e-05
9.260000000,-2,-0.499995,-0.0010074,-1.68818e-06,0.00158965,1.66354e-05
9.293000000,-2,-0.499994,-0.0010074,-1.68828e-06,0.00158965,1.66973e-05
9.327000000,-2,-0.499994,-0.0010074,-1.68837e-06,0.00158965,1.67573e-05
9.360000000,-2,-0.499994,-0.0010074,-1.68847e-06,0.00158965,1.68174e-05
9.394000000,-2,-0.499994,-0.0010074,-1.68857e-06,0.00158965,1.68793e-05
9.427000000,-2,-0.499994,-0.0010074,-1.68866e-06,0.00158965,1.69393e-05
9.460000000,-2,-0.499994,-0.0010074,-1.68876e-06,0.00158965,1.69994e-05
9.494000000,-2,-0.499994,-0.0010074,-1.68886e-06,0.00158965,1.70613e-05
9.527000000,-2,-0.499994,-0.0010074,-1.68895e-06,0.00158965,1.71213e-05
9.560000000,-2,-0.499994,-0.0010074,-1.68905e-06,0.00158965,1.71814e-05
9.593000000,-2,-0.499994,-0.0010074,-1.68915e-06,0.00158965,1.72433e-05
9.626000000,-2,-0.499994,-0.0010074,-1.68924e-06,0.00158965,1.73033e-05
9.660000000,-2,-0.499994,-0.0010074,-1.68934e-06,0.00158965,1.73634e-05
9.694000000,-2,-0.499994,-0.0010074,-1.68944e-06,0.00158965,1.74253e-05
9.727000000,-2,-0.499994,-0.0010074,-1.68953e-06,0.00158965,1.74853e-05
9.760000000,-2,-0.499994,-0.0010074,-1.68963e-06,0.00158965,1.75454e-05
9.794000000,-2,-0.499994,-0.0010074,-1.68973e-06,0.00158965,1.76073e-05
9.827000000,-2,-0.499994,-0.0010074,-1.68982e-06,0.00158965,1.76673e-05
9.860000000,-2,-0.499994,-0.0010074,-1.68992e-06,0.00158965,1.77274e-05
9.894000000,-2,-0.499994,-0.0010074,-1.69001e-06,0.00158965,1.77893e-05
9.927000000,-2,-0.499994,-0.0010074,-1.69011e-06,0.00158965,1.78494e-05
9.960000000,-2,-0.499994,-0.0010074,-1.69021e-06,0.00158965,1.79094e-05
9.994000000,-2,-0.499994,-0.0010074,-1.6903e-06,0.00158965,1.79713e-05
10.027000000,-2,-0.499994,-0.0010074,-1.6904e-06,0.00158965,1.80314e-05
10.060000000,-2,-0.499994,-0.0010074,-1.69049e-06,0.00158965,1.80914e-05
10.094000000,-2,-0.499994,-0.0010074,-1.69059e-06,0.00158965,1.81533e-05
10.127000000,-2,-0.499994,-0.0010074,-1.69069e-06,0.00158965,1.82134e-05
10.160000000,-2,-0.499994,-0.0010074,-1.69078e-06,0.00158965,1.82734e-05
10.194000000,-2,-0.499994,-0.0010074,-1.69088e-06,0.00158965,1.83353e-05
10.227000000,-2,-0.499994,-0.0010074,-1.69098e-06,0.00158965,1.83954e-05
10.260000000,-2,-0.499994,-0.0010074,-1.69107e-06,0.00158965,1.84554e-05
10.294000000,-2,-0.499994,-0.0010074,-1.69117e-06,0.00158965,1.85173e-05
10.327000000,-2,-0.499994,-0.0010074,-1.69127e-06,0.00158965,1.85774e-05
10.360000000,-2,-0.499994,-0.0010074,-1.69136e-06,0.00158965,1.86374e-05
10.393000000,-2,-0.499994,-0.0010074,-1.69146e-06,0.00158965,1.86993e-05
10.427000000,-2,-0.499994,-0.0010074,-1.69156e-06,0.00158965,1.87594e-05
10.460000000,-2,-0.499994,-0.0010074,-1.69165e-06,0.00158965,1.88195e-05
10.494000000,-2,-0.499994,-0.0010074,-1.69175e-06,0.00158965,1.88813e-05
10.527000000,-2,-0.499994,-0.0010074,-1.69185e-06,0.00158965,1.89414e-05
10.560000000,-2,-0.499994,-0.0010074,-1.69194e-06,0.00158965,1.90015e-05
10.594000000,-2,-0.499994,-0.0010074,-1.69204e-06,0.00158965,1.90633e-05
10.627000000,-2,-0.499994,-0.0010074,-1.69213e-06,0.00158965,1.91234e-05
10.660000000,-2,-0.499994,-0.0010074,-1.69223e-06,0.00158965,1.91835e-05
10.692000000,-2,-0.499994,-0.0010074,-1.69233e-06,0.00158965,1.92454e-05
10.727000000,-2,-0.499994,-0.0010074,-1.69242e-06,0.00158965,1.93054e-05
10.760000000,-2,-0.499994,-0.0010074,-1.69252e-06,0.00158965,1.93655e-05
10.794000000,-2,-0.499994,-0.0010074,-1.69262e-06,0.00158965,1.94274e-05
10.827000000,-2,-0.499994,-0.0010074,-1.69271e-06,0.00158965,1.94874e-05
